"genes"	"cluster"	"ref"	"rank"	"scores"	"logfoldchanges"	"pvals"	"pvals_adj"	"gene_names"	"asct_cell_types"
"ENSG00000142156"	"enterocyte of epithelium of large intestine"	"rest"	14287	-1.5856609	-1.655218	0.112946226089431	0.250264016569404	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"epithelial progenitor cell of small intestine"	"rest"	4588	1.5890268	1.2493694	0.112257135770962	0.331094797833258	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"intestinal crypt stem cell"	"rest"	6284	1.2478302	1.0622725	0.212317882178079	0.441256197189745	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"enterocyte of epithelium of small intestine"	"rest"	3254	2.2419658	1.0210061	0.0249966203349443	0.0403608121864739	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"small intestine goblet cell"	"rest"	16125	-0.93431956	-2.2525587	0.350792547065166	0.958356252231524	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"large intestine goblet cell"	"rest"	13136	-1.430527	-1.1958112	0.152692158502894	0.327609797009718	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"paneth-like cell"	"rest"	15487	-0.782523	-0.9884493	0.434088670493805	0.736501867518526	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"epithelial progenitor cell of large intestine"	"rest"	9457	1.187275	0.53878546	0.235161752712993	0.339248568069063	"COL6A1"	"fibroblasts"
"ENSG00000142173"	"enterocyte of epithelium of large intestine"	"rest"	11253	-0.72496593	-1.1443919	0.46853572666771	0.672285461714715	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"intestinal crypt transit amplifying cell"	"rest"	6446	2.4321852	2.612214	0.0151254888496227	0.0372700853546664	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"intestinal crypt stem cell"	"rest"	14079	-0.55411947	-1.1956078	0.579628694796032	0.797777693396897	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"enterocyte of epithelium of small intestine"	"rest"	11727	-3.071597	-20.397097	0.00214305850124429	0.00403935735801797	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"paneth-like cell"	"rest"	3186	2.8168635	3.5823526	0.00497301074804888	0.0235906886236273	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"epithelial progenitor cell of small intestine"	"rest"	9219	0.30329072	0.43604416	0.76170589158734	0.874445633387398	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"epithelial progenitor cell of large intestine"	"rest"	10921	0.51230174	0.40252256	0.608457004736936	0.700000666492283	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"nan"	"rest"	10116	-3.1209207	-20.407448	0.00181503118909056	0.00370113287654913	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"large intestine goblet cell"	"rest"	7279	-0.11055375	-0.1577134	0.911977526088295	0.951061560462657	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"intestinal enteroendocrine cell"	"rest"	14902	-0.47310722	-20.04377	0.636968453606544	0.955471472991073	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"paneth cell of epithelium of small intestine"	"rest"	13319	-0.40551695	-20.041185	0.686049399790038	0.977793588943296	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"small intestine goblet cell"	"rest"	15242	-0.74389887	-20.058027	0.457510341409461	0.958356252231524	"COL6A2"	"fibroblasts"
"ENSG00000142959"	"intestinal crypt transit amplifying cell"	"rest"	18477	-5.769534	-2.2773876	1.00503680782698e-08	5.37873453674993e-08	"BEST4"	"enterocytes"
"ENSG00000142959"	"intestinal crypt stem cell"	"rest"	18305	-5.174608	-3.2691667	3.00391836640508e-07	3.45313987589901e-06	"BEST4"	"enterocytes"
"ENSG00000142959"	"small intestine goblet cell"	"rest"	18720	-3.471121	-3.3055582	0.000586972791544956	0.0186259308210095	"BEST4"	"enterocytes"
"ENSG00000142959"	"nan"	"rest"	408	3.3394363	0.49490663	0.000843386453113465	0.00178409034764187	"BEST4"	"enterocytes"
"ENSG00000142959"	"epithelial progenitor cell of small intestine"	"rest"	18774	-6.5479813	-5.8299084	1.00967627883309e-10	2.4227118407038e-09	"BEST4"	"enterocytes"
"ENSG00000142959"	"enterocyte of epithelium of large intestine"	"rest"	15550	-2.2820196	-0.5842821	0.0225695911324342	0.0654352583893242	"BEST4"	"enterocytes"
"ENSG00000142959"	"large intestine goblet cell"	"rest"	18148	-7.9393907	-2.968308	3.47840425746939e-15	5.09556654594975e-14	"BEST4"	"enterocytes"
"ENSG00000142959"	"paneth-like cell"	"rest"	6	32.546623	5.9978228	6.89170196232829e-149	1.63298877997369e-145	"BEST4"	"enterocytes"
"ENSG00000142959"	"epithelial progenitor cell of large intestine"	"rest"	18501	-11.117742	-2.5892255	2.85304069884904e-28	2.49226910080103e-27	"BEST4"	"enterocytes"
"ENSG00000142959"	"intestinal enteroendocrine cell"	"rest"	16599	-0.8813122	-0.8283717	0.379120190849754	0.873712962718661	"BEST4"	"enterocytes"
"ENSG00000142959"	"paneth cell of epithelium of small intestine"	"rest"	2	14.625136	5.985915	1.38746243366826e-28	6.57518447315389e-25	"BEST4"	"enterocytes"
"ENSG00000142959"	"enterocyte of epithelium of small intestine"	"rest"	18116	-16.161581	-6.1373777	4.93449513116462e-57	5.62467166003346e-56	"BEST4"	"enterocytes"
"ENSG00000143416"	"epithelial progenitor cell of small intestine"	"rest"	9761	0.17662954	0.015015867	0.85982360333563	0.929448917930554	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"enterocyte of epithelium of large intestine"	"rest"	76	19.530401	1.3806384	1.22218712105738e-79	1.2591184275415e-77	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"paneth-like cell"	"rest"	4753	1.8559481	0.17739145	0.0637034258433678	0.19880838661292	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"enterocyte of epithelium of small intestine"	"rest"	18340	-18.573408	-0.8206588	2.41200885293814e-75	3.56090652774887e-74	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"epithelial progenitor cell of large intestine"	"rest"	93	37.358803	1.468379	3.29632871375371e-276	5.8948308582939e-274	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"paneth cell of epithelium of small intestine"	"rest"	11172	-0.23998785	-0.064799	0.81062585053724	0.977793588943296	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"intestinal crypt transit amplifying cell"	"rest"	5650	2.991003	0.2121854	0.00281818161950586	0.00800801240883722	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"intestinal crypt stem cell"	"rest"	525	7.043488	0.6114235	3.26690770981911e-12	6.72394164466136e-11	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"nan"	"rest"	18126	-17.694906	-0.8882769	8.98199324504965e-69	2.02693647563287e-67	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"intestinal enteroendocrine cell"	"rest"	17600	-1.379933	-0.34307194	0.16889038855597	0.63594111819234	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"small intestine goblet cell"	"rest"	18931	-7.460337	-1.2805468	3.59008233439762e-13	8.30488298361979e-11	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"large intestine goblet cell"	"rest"	18875	-22.175638	-1.7139245	1.74403482538538e-100	2.48570858270717e-98	"SELENBP1"	"Tuft cells"
"ENSG00000148600"	"intestinal crypt transit amplifying cell"	"rest"	6114	2.6512017	0.36626905	0.00808071669836989	0.0210878461835315	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"paneth-like cell"	"rest"	7111	0.9408364	0.17818266	0.346963677357947	0.656981666966061	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"enterocyte of epithelium of large intestine"	"rest"	16007	-2.6260982	-0.3984241	0.00868264758126618	0.0285495693929717	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"large intestine goblet cell"	"rest"	934	4.5862904	0.5634791	4.68269871956963e-06	3.20336473937791e-05	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"intestinal crypt stem cell"	"rest"	180	12.265665	1.7520989	9.13362794774416e-33	7.00959722175863e-31	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"epithelial progenitor cell of small intestine"	"rest"	16931	-1.4707309	-0.27008015	0.141561978084606	0.388005907543637	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"small intestine goblet cell"	"rest"	8593	-0.030828608	-0.009234941	0.975416395104583	0.994110869352134	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"epithelial progenitor cell of large intestine"	"rest"	2074	9.866973	0.8128561	8.31558907596607e-23	6.02332084539598e-22	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"paneth cell of epithelium of small intestine"	"rest"	6781	0.08814498	0.047419056	0.929859081192644	0.978592535148111	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"enterocyte of epithelium of small intestine"	"rest"	17593	-12.605914	-1.2433197	4.54267225268755e-36	3.5320301567656e-35	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"nan"	"rest"	14438	-6.9784026	-0.69990396	3.21941467069241e-12	1.33014874667928e-11	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"intestinal enteroendocrine cell"	"rest"	15251	-0.5317486	-0.2567128	0.595393927768915	0.955471472991073	"CDHR1"	"epithelial stem cells"
"ENSG00000148773"	"large intestine goblet cell"	"rest"	17907	-6.875107	-1.8802649	7.95182169716873e-12	9.40915930658742e-11	"MKI67"	"B "
"ENSG00000148773"	"intestinal enteroendocrine cell"	"rest"	16868	-0.98318547	-0.80055547	0.326635358575957	0.844937207582674	"MKI67"	"B "
"ENSG00000148773"	"enterocyte of epithelium of large intestine"	"rest"	17986	-6.009477	-1.7298365	2.16980898643231e-09	1.9238025793644e-08	"MKI67"	"B "
"ENSG00000148773"	"nan"	"rest"	931	1.7100592	0.23867325	0.0872968679427955	0.136794199282767	"MKI67"	"B "
"ENSG00000148773"	"paneth cell of epithelium of small intestine"	"rest"	18035	-1.3992296	-1.4915421	0.164204353718871	0.977793588943296	"MKI67"	"B "
"ENSG00000148773"	"enterocyte of epithelium of small intestine"	"rest"	18190	-16.815336	-4.197789	1.39434059118798e-61	1.71408043103498e-60	"MKI67"	"B "
"ENSG00000148773"	"epithelial progenitor cell of small intestine"	"rest"	17658	-2.0853488	-0.6349468	0.0372064491027636	0.145210098660076	"MKI67"	"B "
"ENSG00000148773"	"intestinal crypt stem cell"	"rest"	18272	-5.00318	-2.3494613	7.0011202786414e-07	7.59663629089447e-06	"MKI67"	"B "
"ENSG00000148773"	"small intestine goblet cell"	"rest"	3770	0.8560685	0.36783716	0.392296054407258	0.958356252231524	"MKI67"	"B "
"ENSG00000148773"	"paneth-like cell"	"rest"	18452	-3.948164	-1.5949603	8.48542034618755e-05	0.000623206617909071	"MKI67"	"B "
"ENSG00000148773"	"intestinal crypt transit amplifying cell"	"rest"	28	32.466038	4.409125	1.16472939603428e-174	7.12213239716959e-172	"MKI67"	"B "
"ENSG00000148773"	"epithelial progenitor cell of large intestine"	"rest"	18043	-6.3375325	-0.9990667	2.53138493291366e-10	1.02030475841614e-09	"MKI67"	"B "
"ENSG00000149591"	"epithelial progenitor cell of small intestine"	"rest"	11302	-0.21483895	-0.08437723	0.829921215412474	0.912739995321354	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"paneth cell of epithelium of small intestine"	"rest"	11568	-0.26443172	-0.38274738	0.791747014221322	0.977793588943296	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"intestinal crypt transit amplifying cell"	"rest"	15911	-0.78603715	-0.27724478	0.431944663421468	0.627428585426617	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"enterocyte of epithelium of large intestine"	"rest"	16803	-3.4769294	-1.3819982	0.000516818385641906	0.00223722523823429	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"epithelial progenitor cell of large intestine"	"rest"	17590	-4.3295255	-1.0070876	1.52404383442398e-05	4.25287427135889e-05	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"large intestine goblet cell"	"rest"	3078	1.3970484	0.39875436	0.162494012440013	0.342303254207793	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"paneth-like cell"	"rest"	16852	-1.2592168	-0.60714024	0.208231084729193	0.475798992541778	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"nan"	"rest"	7648	-1.6430724	-0.35960564	0.100406832576116	0.154866714264674	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"intestinal enteroendocrine cell"	"rest"	16553	-0.86340415	-1.2343045	0.388839196512553	0.880606767517748	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"enterocyte of epithelium of small intestine"	"rest"	2160	5.1979094	0.9510246	2.06848525696029e-07	5.5140214499985e-07	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"small intestine goblet cell"	"rest"	265	3.9573655	2.1072824	8.81201855569201e-05	0.00380502559776077	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"intestinal crypt stem cell"	"rest"	15195	-0.8488272	-0.39209935	0.396162716804525	0.656840764431608	"TAGLN"	"CD8+ T"
"ENSG00000153563"	"large intestine goblet cell"	"rest"	12927	-1.3596592	-21.160498	0.174124452453982	0.359592888192361	"CD8A"	"CD8+ T"
"ENSG00000153563"	"paneth-like cell"	"rest"	15219	-0.7187721	-2.8956752	0.472528717501712	0.765577296492518	"CD8A"	"CD8+ T"
"ENSG00000153563"	"nan"	"rest"	306	3.992963	5.4684916	6.63471163535882e-05	0.000158178334498631	"CD8A"	"CD8+ T"
"ENSG00000153563"	"enterocyte of epithelium of small intestine"	"rest"	9942	-1.9353163	-2.9750035	0.0530145745906174	0.0807573349356913	"CD8A"	"CD8+ T"
"ENSG00000153563"	"intestinal enteroendocrine cell"	"rest"	14086	-0.35922468	-21.036243	0.720037992741143	0.955471472991073	"CD8A"	"CD8+ T"
"ENSG00000153563"	"intestinal crypt stem cell"	"rest"	15171	-0.83704764	-21.078743	0.40286969995627	0.663823676801299	"CD8A"	"CD8+ T"
"ENSG00000153563"	"intestinal crypt transit amplifying cell"	"rest"	16571	-1.091336	-21.114231	0.275365768919127	0.451620826754712	"CD8A"	"CD8+ T"
"ENSG00000153563"	"enterocyte of epithelium of large intestine"	"rest"	13543	-1.2743379	-21.144854	0.202746754315413	0.394715876126016	"CD8A"	"CD8+ T"
"ENSG00000153563"	"paneth cell of epithelium of small intestine"	"rest"	12212	-0.30790442	-21.033657	0.758858717744967	0.977793588943296	"CD8A"	"CD8+ T"
"ENSG00000153563"	"epithelial progenitor cell of large intestine"	"rest"	16264	-1.8287688	-3.702362	0.0675201248481454	0.116493263549781	"CD8A"	"CD8+ T"
"ENSG00000153563"	"epithelial progenitor cell of small intestine"	"rest"	15703	-0.95044994	-21.09352	0.342157060881138	0.664610026238636	"CD8A"	"CD8+ T"
"ENSG00000153563"	"small intestine goblet cell"	"rest"	8707	-0.052188806	-0.15957108	0.958401505852584	0.988485289920163	"CD8A"	"CD8+ T"
"ENSG00000155850"	"epithelial progenitor cell of small intestine"	"rest"	18911	-11.493954	-1.9819431	6.27373811564841e-29	5.80121852293811e-27	"SLC26A2"	"goblet"
"ENSG00000155850"	"enterocyte of epithelium of small intestine"	"rest"	18528	-21.412344	-1.5174651	4.35242154420724e-98	8.43604323026507e-97	"SLC26A2"	"goblet"
"ENSG00000155850"	"paneth cell of epithelium of small intestine"	"rest"	18941	-5.243138	-3.9813876	9.24161140554175e-07	0.00016684189124138	"SLC26A2"	"goblet"
"ENSG00000155850"	"large intestine goblet cell"	"rest"	18718	-15.581127	-1.918815	4.09076153470695e-52	1.91941771415606e-50	"SLC26A2"	"goblet"
"ENSG00000155850"	"enterocyte of epithelium of large intestine"	"rest"	1	42.7446	3.6717496	8.83376514924431e-294	8.37264260845376e-290	"SLC26A2"	"goblet"
"ENSG00000155850"	"intestinal enteroendocrine cell"	"rest"	18810	-4.099491	-1.9593146	6.11937226347157e-05	0.00220530077236439	"SLC26A2"	"goblet"
"ENSG00000155850"	"intestinal crypt stem cell"	"rest"	18878	-12.00265	-2.5691578	1.73291838700034e-30	1.18589173082955e-28	"SLC26A2"	"goblet"
"ENSG00000155850"	"paneth-like cell"	"rest"	18473	-4.0953565	-0.6557726	4.52668098763447e-05	0.000350521915039211	"SLC26A2"	"goblet"
"ENSG00000155850"	"intestinal crypt transit amplifying cell"	"rest"	18799	-10.574858	-1.4175488	3.36429298053554e-25	4.56503491331651e-24	"SLC26A2"	"goblet"
"ENSG00000155850"	"small intestine goblet cell"	"rest"	18940	-8.6867485	-3.1070774	1.31441272920924e-16	4.29586339567074e-14	"SLC26A2"	"goblet"
"ENSG00000155850"	"nan"	"rest"	15787	-8.854498	-0.6362981	1.01179150947286e-18	5.96378104899487e-18	"SLC26A2"	"goblet"
"ENSG00000155850"	"epithelial progenitor cell of large intestine"	"rest"	376	23.155888	1.4311152	4.06006185462783e-114	1.53007022895279e-112	"SLC26A2"	"goblet"
"ENSG00000156738"	"enterocyte of epithelium of large intestine"	"rest"	14734	-1.7991533	-3.872747	0.0721940422627943	0.17389160164874	"MS4A1"	"B "
"ENSG00000156738"	"intestinal crypt stem cell"	"rest"	16188	-1.2863309	-22.461374	0.198779995271783	0.421296242215106	"MS4A1"	"B "
"ENSG00000156738"	"paneth-like cell"	"rest"	15173	-0.70842326	-1.3037401	0.478877228644855	0.770933250676227	"MS4A1"	"B "
"ENSG00000156738"	"enterocyte of epithelium of small intestine"	"rest"	12387	-3.584291	-22.773031	0.000341907412829215	0.000703331190188889	"MS4A1"	"B "
"ENSG00000156738"	"intestinal enteroendocrine cell"	"rest"	15364	-0.5520261	-22.4188	0.581924039039197	0.955471472991073	"MS4A1"	"B "
"ENSG00000156738"	"small intestine goblet cell"	"rest"	15851	-0.8679912	-22.43309	0.386081564255376	0.958356252231524	"MS4A1"	"B "
"ENSG00000156738"	"intestinal crypt transit amplifying cell"	"rest"	17135	-1.5383847	-3.793856	0.124236061092586	0.237544762363431	"MS4A1"	"B "
"ENSG00000156738"	"paneth cell of epithelium of small intestine"	"rest"	14008	-0.47316086	-22.41621	0.637231462066439	0.977793588943296	"MS4A1"	"B "
"ENSG00000156738"	"epithelial progenitor cell of small intestine"	"rest"	16906	-1.4606125	-22.476177	0.144495713941696	0.393373654097199	"MS4A1"	"B "
"ENSG00000156738"	"large intestine goblet cell"	"rest"	13150	-1.4372485	-1.9010582	0.150810893335592	0.324639029533214	"MS4A1"	"B "
"ENSG00000156738"	"epithelial progenitor cell of large intestine"	"rest"	17018	-2.881621	-4.049345	0.00398115204091841	0.00848989966111479	"MS4A1"	"B "
"ENSG00000156738"	"nan"	"rest"	101	6.2105913	5.6569324	5.78127843019512e-10	2.07832190257498e-09	"MS4A1"	"B "
"ENSG00000163017"	"epithelial progenitor cell of small intestine"	"rest"	14050	-0.5829241	-18.70059	0.560100820760701	0.820350459329982	"ACTG2"	"myofibroblasts"
"ENSG00000163017"	"large intestine goblet cell"	"rest"	10969	-0.83388466	-18.767506	0.404467288309985	0.626460229206774	"ACTG2"	"myofibroblasts"
"ENSG00000163017"	"enterocyte of epithelium of large intestine"	"rest"	11549	-0.78155965	-18.751877	0.434600291602693	0.645886564297974	"ACTG2"	"myofibroblasts"
"ENSG00000163017"	"epithelial progenitor cell of large intestine"	"rest"	13063	-0.3655062	-0.6559436	0.714749133333011	0.789970530666466	"ACTG2"	"myofibroblasts"
"ENSG00000163017"	"nan"	"rest"	4041	-0.25952408	-0.452653	0.795237233454372	0.842350958971007	"ACTG2"	"myofibroblasts"
"ENSG00000163017"	"small intestine goblet cell"	"rest"	12058	-0.34642237	-18.657618	0.729264178969375	0.958356252231524	"ACTG2"	"myofibroblasts"
"ENSG00000163017"	"intestinal enteroendocrine cell"	"rest"	12543	-0.22032036	-18.643364	0.825983996918051	0.955471472991073	"ACTG2"	"myofibroblasts"
"ENSG00000163017"	"enterocyte of epithelium of small intestine"	"rest"	8884	-1.4301276	-18.996555	0.152756174068716	0.209011551584133	"ACTG2"	"myofibroblasts"
"ENSG00000163017"	"paneth cell of epithelium of small intestine"	"rest"	10207	-0.18884462	-18.640781	0.85063513118007	0.977793588943296	"ACTG2"	"myofibroblasts"
"ENSG00000163017"	"paneth-like cell"	"rest"	14078	-0.514988	-18.68615	0.606733318892348	0.842951978373156	"ACTG2"	"myofibroblasts"
"ENSG00000163017"	"intestinal crypt stem cell"	"rest"	5619	1.4699634	2.7207148	0.141823783405358	0.331125956180807	"ACTG2"	"myofibroblasts"
"ENSG00000163017"	"intestinal crypt transit amplifying cell"	"rest"	8094	1.5365225	4.033658	0.124682644280929	0.238236770843316	"ACTG2"	"myofibroblasts"
"ENSG00000163499"	"intestinal crypt stem cell"	"rest"	16939	-1.908023	-1.9437029	0.056778200617387	0.16492301117119	"CRYBA2"	"endocrine"
"ENSG00000163499"	"large intestine goblet cell"	"rest"	15694	-2.829125	-1.7500476	0.00471413192089338	0.0182742504483548	"CRYBA2"	"endocrine"
"ENSG00000163499"	"nan"	"rest"	200	4.9587	1.509433	7.28454405140197e-07	2.07554211691531e-06	"CRYBA2"	"endocrine"
"ENSG00000163499"	"enterocyte of epithelium of small intestine"	"rest"	14427	-5.7047353	-2.4938757	1.23714214863483e-08	3.56564795036063e-08	"CRYBA2"	"endocrine"
"ENSG00000163499"	"intestinal crypt transit amplifying cell"	"rest"	17796	-2.6206093	-2.1661804	0.00888930510734497	0.022987406730556	"CRYBA2"	"endocrine"
"ENSG00000163499"	"intestinal enteroendocrine cell"	"rest"	6	12.926179	7.7647514	4.48238725512737e-25	9.84647723412915e-22	"CRYBA2"	"endocrine"
"ENSG00000163499"	"epithelial progenitor cell of small intestine"	"rest"	17954	-2.5029714	-2.6983266	0.0124894011956737	0.0604260053765162	"CRYBA2"	"endocrine"
"ENSG00000163499"	"epithelial progenitor cell of large intestine"	"rest"	17967	-5.894231	-3.7416556	4.1304338022838e-09	1.54666486627201e-08	"CRYBA2"	"endocrine"
"ENSG00000163499"	"paneth cell of epithelium of small intestine"	"rest"	6157	0.20285197	0.32174686	0.839515537488569	0.977793588943296	"CRYBA2"	"endocrine"
"ENSG00000163499"	"paneth-like cell"	"rest"	17824	-2.1273296	-2.4554164	0.0337262228132019	0.119119485680465	"CRYBA2"	"endocrine"
"ENSG00000163499"	"enterocyte of epithelium of large intestine"	"rest"	16689	-3.3325462	-2.696084	0.000880243920670628	0.00364162020083641	"CRYBA2"	"endocrine"
"ENSG00000163499"	"small intestine goblet cell"	"rest"	17569	-1.4718684	-2.5645676	0.142019597699821	0.833108737301528	"CRYBA2"	"endocrine"
"ENSG00000164816"	"small intestine goblet cell"	"rest"	9	14.866781	2.6286058	7.35806241587337e-43	1.39479431155296e-39	"DEFA5"	"Paneth"
"ENSG00000164816"	"intestinal crypt stem cell"	"rest"	4584	1.8782576	0.3206376	0.0605727926999356	0.173136073611336	"DEFA5"	"Paneth"
"ENSG00000164816"	"intestinal enteroendocrine cell"	"rest"	16378	-0.8064199	-0.30569005	0.420785400488175	0.900309734893455	"DEFA5"	"Paneth"
"ENSG00000164816"	"enterocyte of epithelium of small intestine"	"rest"	31	94.68687	3.7979162	0	0	"DEFA5"	"Paneth"
"ENSG00000164816"	"nan"	"rest"	18334	-19.61609	-1.5114013	8.09436312617167e-84	2.44326030923105e-82	"DEFA5"	"Paneth"
"ENSG00000164816"	"paneth cell of epithelium of small intestine"	"rest"	11	9.49495	2.6118634	2.18115528972912e-17	3.75872542473684e-14	"DEFA5"	"Paneth"
"ENSG00000164816"	"intestinal crypt transit amplifying cell"	"rest"	18137	-3.6845295	-0.47129613	0.000234928782275827	0.000786109443392863	"DEFA5"	"Paneth"
"ENSG00000164816"	"epithelial progenitor cell of large intestine"	"rest"	18947	-43.695683	-10.614465	0	0	"DEFA5"	"Paneth"
"ENSG00000164816"	"paneth-like cell"	"rest"	18940	-17.320086	-10.033108	1.01870245953975e-55	1.95055796192278e-53	"DEFA5"	"Paneth"
"ENSG00000164816"	"large intestine goblet cell"	"rest"	18938	-28.45281	-11.605088	4.10993469073095e-145	1.46996079240558e-142	"DEFA5"	"Paneth"
"ENSG00000164816"	"epithelial progenitor cell of small intestine"	"rest"	7	24.31616	2.2163358	3.5527733829847e-109	6.7346372247858e-106	"DEFA5"	"Paneth"
"ENSG00000164816"	"enterocyte of epithelium of large intestine"	"rest"	18942	-26.613457	-29.969492	1.60693313874638e-127	5.25190078932352e-125	"DEFA5"	"Paneth"
"ENSG00000167286"	"intestinal crypt stem cell"	"rest"	16429	-1.4511027	-23.020372	0.147227822338921	0.340084307562792	"CD3D"	"CD4+ T"
"ENSG00000167286"	"intestinal crypt stem cell"	"rest"	16429	-1.4511027	-23.020372	0.147227822338921	0.340084307562792	"CD3D"	"CD8+ T"
"ENSG00000167286"	"epithelial progenitor cell of small intestine"	"rest"	17186	-1.6477146	-23.035194	0.0997852246663487	0.304397927063937	"CD3D"	"CD4+ T"
"ENSG00000167286"	"epithelial progenitor cell of small intestine"	"rest"	17186	-1.6477146	-23.035194	0.0997852246663487	0.304397927063937	"CD3D"	"CD8+ T"
"ENSG00000167286"	"small intestine goblet cell"	"rest"	16290	-0.97916955	-22.99205	0.328272249592512	0.958356252231524	"CD3D"	"CD4+ T"
"ENSG00000167286"	"small intestine goblet cell"	"rest"	16290	-0.97916955	-22.99205	0.328272249592512	0.958356252231524	"CD3D"	"CD8+ T"
"ENSG00000167286"	"intestinal crypt transit amplifying cell"	"rest"	17275	-1.6946876	-3.4194784	0.0904129758010377	0.181592325628785	"CD3D"	"CD4+ T"
"ENSG00000167286"	"intestinal crypt transit amplifying cell"	"rest"	17275	-1.6946876	-3.4194784	0.0904129758010377	0.181592325628785	"CD3D"	"CD8+ T"
"ENSG00000167286"	"paneth cell of epithelium of small intestine"	"rest"	14500	-0.5337645	-22.975147	0.594805935686346	0.977793588943296	"CD3D"	"CD4+ T"
"ENSG00000167286"	"paneth cell of epithelium of small intestine"	"rest"	14500	-0.5337645	-22.975147	0.594805935686346	0.977793588943296	"CD3D"	"CD8+ T"
"ENSG00000167286"	"enterocyte of epithelium of small intestine"	"rest"	12789	-3.9562678	-5.9927535	7.73996998099871e-05	0.000168875311878236	"CD3D"	"CD4+ T"
"ENSG00000167286"	"enterocyte of epithelium of small intestine"	"rest"	12789	-3.9562678	-5.9927535	7.73996998099871e-05	0.000168875311878236	"CD3D"	"CD8+ T"
"ENSG00000167286"	"nan"	"rest"	74	6.856378	5.3127313	8.07259023848457e-12	3.2627722934054e-11	"CD3D"	"CD4+ T"
"ENSG00000167286"	"nan"	"rest"	74	6.856378	5.3127313	8.07259023848457e-12	3.2627722934054e-11	"CD3D"	"CD8+ T"
"ENSG00000167286"	"large intestine goblet cell"	"rest"	14587	-2.0802472	-3.3504412	0.0376498139820655	0.108689670247528	"CD3D"	"CD4+ T"
"ENSG00000167286"	"large intestine goblet cell"	"rest"	14587	-2.0802472	-3.3504412	0.0376498139820655	0.108689670247528	"CD3D"	"CD8+ T"
"ENSG00000167286"	"enterocyte of epithelium of large intestine"	"rest"	15248	-2.094048	-4.4463453	0.0364261672901491	0.0983525304251009	"CD3D"	"CD4+ T"
"ENSG00000167286"	"enterocyte of epithelium of large intestine"	"rest"	15248	-2.094048	-4.4463453	0.0364261672901491	0.0983525304251009	"CD3D"	"CD8+ T"
"ENSG00000167286"	"epithelial progenitor cell of large intestine"	"rest"	16950	-2.7614105	-2.5354111	0.00578440558079879	0.0120387782377714	"CD3D"	"CD4+ T"
"ENSG00000167286"	"epithelial progenitor cell of large intestine"	"rest"	16950	-2.7614105	-2.5354111	0.00578440558079879	0.0120387782377714	"CD3D"	"CD8+ T"
"ENSG00000167286"	"intestinal enteroendocrine cell"	"rest"	8186	0.41674703	0.91271895	0.677237221228201	0.955471472991073	"CD3D"	"CD4+ T"
